cf_mask_quality,cloud,date_time,landsat_scene,lat,long,reflec_1,reflec_2,reflec_3,reflec_4,reflec_5,reflec_6,reflec_7,station_ID
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.05,-121.8783333,581.0,695.0,490.0,222.0,39.0,,47.0,3.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.04833333,-121.935,585.0,739.0,564.0,223.0,39.0,,21.0,4.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.06,-121.98,585.0,739.0,564.0,181.0,16.0,,21.0,5.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.065,-122.035,547.0,677.0,492.0,182.0,63.0,,21.0,6.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.04833333,-122.0966667,581.0,715.0,526.0,181.0,62.0,,47.0,7.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.03,-122.1516667,604.0,717.0,473.0,222.0,86.0,,47.0,8.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.05,-122.1733333,575.0,682.0,460.0,226.0,87.0,,96.0,9.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.06,-122.2083333,527.0,687.0,446.0,190.0,65.0,,72.0,10.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.06166667,-122.2633333,502.0,601.0,371.0,146.0,64.0,,96.0,11.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.05166667,-122.3116667,507.0,574.0,329.0,141.0,63.0,,21.0,12.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.105,-121.72,561.0,733.0,558.0,239.0,53.0,,67.0,653.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.00666667,-122.405,394.0,501.0,221.0,55.0,24.0,,65526.0,14.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.975,-122.4366667,401.0,461.0,186.0,57.0,25.0,,65526.0,15.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.14833333,-121.6883333,558.0,752.0,556.0,279.0,100.0,,116.0,657.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.84666667,-122.4216667,350.0,367.0,142.0,53.0,0.0,,65.0,18.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.82,-122.3933333,372.0,434.0,239.0,139.0,48.0,,40.0,20.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.78833333,-122.3583333,435.0,479.0,260.0,98.0,72.0,,90.0,21.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.72833333,-122.3366667,437.0,464.0,208.0,44.0,45.0,,12.0,23.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.69833333,-122.3383333,392.0,418.0,205.0,85.0,20.0,,88.0,24.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.67,-122.325,380.0,447.0,231.0,47.0,21.0,,13.0,25.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.635,-122.3133333,347.0,410.0,141.0,95.0,23.0,,40.0,26.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.61833333,-122.2916667,351.0,347.0,201.0,55.0,24.0,,14.0,27.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.60166667,-122.27,294.0,372.0,224.0,57.0,25.0,,14.0,28.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.58,-122.245,320.0,376.0,246.0,102.0,50.0,,15.0,29.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.555,-122.19,372.0,384.0,254.0,109.0,52.0,,42.0,30.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.52833333,-122.1583333,368.0,426.0,270.0,107.0,27.0,,15.0,31.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.51833333,-122.1333333,349.0,468.0,270.0,107.0,51.0,,91.0,32.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.50833333,-122.1216667,389.0,490.0,289.0,107.0,27.0,,15.0,33.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.495,-122.0933333,506.0,607.0,393.0,116.0,30.0,,17.0,34.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.48,-122.08,460.0,470.0,310.0,125.0,33.0,,44.0,35.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.47166667,-122.065,480.0,575.0,366.0,125.0,57.0,,93.0,36.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.06166667,-121.8,655.0,847.0,751.0,330.0,80.0,,68.0,649.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,38.02833333,-122.37,391.0,484.0,265.0,76.0,7.0,,65480.0,13.0
1.0,0.0,2002-09-01 18:34:04,LE70440342002244EDC00,37.88166667,-122.4266667,335.0,326.0,144.0,54.0,24.0,,14.0,17.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.06333333,-121.855,657.0,828.0,637.0,278.0,12.0,,53.0,2.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.05,-121.8783333,684.0,829.0,613.0,174.0,72.0,,21.0,3.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.04833333,-121.935,711.0,764.0,582.0,259.0,77.0,,65531.0,4.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.06,-121.98,656.0,803.0,570.0,203.0,80.0,,26.0,5.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.065,-122.035,686.0,779.0,551.0,240.0,53.0,,59.0,6.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.04833333,-122.0966667,605.0,697.0,478.0,204.0,81.0,,27.0,7.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.03,-122.1516667,628.0,716.0,491.0,205.0,71.0,,84.0,8.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.05,-122.1733333,685.0,726.0,457.0,204.0,81.0,,89.0,9.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.06,-122.2083333,643.0,705.0,438.0,208.0,82.0,,27.0,10.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.06166667,-122.2633333,567.0,572.0,390.0,206.0,81.0,,27.0,11.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.05166667,-122.3116667,535.0,560.0,284.0,142.0,43.0,,54.0,12.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.105,-121.72,662.0,804.0,640.0,315.0,103.0,,54.0,653.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.00666667,-122.405,586.0,545.0,317.0,110.0,34.0,,49.0,14.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.975,-122.4366667,527.0,571.0,313.0,106.0,33.0,,49.0,15.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.915,-122.4466667,507.0,489.0,217.0,37.0,64.0,,65522.0,16.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.14833333,-121.6883333,764.0,803.0,639.0,280.0,103.0,,54.0,657.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.84666667,-122.4216667,478.0,403.0,144.0,110.0,64.0,,17.0,18.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.82,-122.3933333,395.0,431.0,193.0,110.0,34.0,,17.0,20.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.78833333,-122.3583333,530.0,574.0,342.0,110.0,34.0,,17.0,21.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.765,-122.3583333,530.0,517.0,242.0,110.0,64.0,,49.0,22.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.72833333,-122.3366667,586.0,603.0,293.0,146.0,64.0,,17.0,23.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.69833333,-122.3383333,558.0,574.0,441.0,110.0,64.0,,49.0,24.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.67,-122.325,639.0,659.0,441.0,109.0,64.0,,49.0,25.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.635,-122.3133333,558.0,659.0,416.0,110.0,34.0,,17.0,26.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.61833333,-122.2916667,531.0,603.0,367.0,110.0,95.0,,49.0,27.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.60166667,-122.27,534.0,605.0,344.0,112.0,65.0,,49.0,28.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.58,-122.245,518.0,641.0,400.0,118.0,36.0,,50.0,29.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.555,-122.19,425.0,538.0,336.0,126.0,39.0,,19.0,30.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.52833333,-122.1583333,535.0,568.0,314.0,128.0,39.0,,52.0,31.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.51833333,-122.1333333,595.0,684.0,416.0,168.0,70.0,,20.0,32.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.50833333,-122.1216667,573.0,632.0,539.0,205.0,71.0,,21.0,33.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.495,-122.0933333,627.0,688.0,492.0,206.0,71.0,,53.0,34.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.48,-122.08,597.0,686.0,490.0,204.0,41.0,,53.0,35.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.47166667,-122.065,674.0,713.0,537.0,238.0,70.0,,52.0,36.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.06166667,-121.8,731.0,909.0,802.0,380.0,132.0,,65527.0,649.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,38.02833333,-122.37,561.0,604.0,367.0,110.0,34.0,,17.0,13.0
1.0,0.0,2002-10-19 18:33:51,LE70440342002292EDC00,37.88166667,-122.4266667,510.0,491.0,244.0,75.0,34.0,,17.0,17.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.06333333,-121.855,661.0,722.0,551.0,159.0,58.0,,30.0,2.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.05,-121.8783333,615.0,757.0,581.0,164.0,65531.0,,65535.0,3.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.04833333,-121.935,515.0,658.0,469.0,153.0,24.0,,99.0,4.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.06,-121.98,532.0,668.0,477.0,161.0,26.0,,31.0,5.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.065,-122.035,556.0,667.0,527.0,161.0,26.0,,100.0,6.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.04833333,-122.0966667,563.0,684.0,543.0,150.0,56.0,,65532.0,7.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.03,-122.1516667,583.0,618.0,406.0,182.0,54.0,,98.0,8.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.05,-122.1733333,498.0,617.0,433.0,105.0,21.0,,65531.0,9.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.06,-122.2083333,575.0,601.0,313.0,152.0,23.0,,29.0,10.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.06166667,-122.2633333,565.0,713.0,489.0,184.0,55.0,,65497.0,11.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.05166667,-122.3116667,508.0,576.0,396.0,96.0,18.0,,65529.0,12.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.105,-121.72,618.0,742.0,568.0,262.0,56.0,,65532.0,653.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.00666667,-122.405,491.0,544.0,258.0,70.0,11.0,,22.0,14.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.975,-122.4366667,533.0,551.0,320.0,76.0,12.0,,65526.0,15.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.915,-122.4466667,438.0,474.0,227.0,50.0,15.0,,65528.0,16.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.14833333,-121.6883333,541.0,670.0,531.0,137.0,52.0,,27.0,657.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.84666667,-122.4216667,501.0,511.0,207.0,56.0,17.0,,26.0,18.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.82,-122.3933333,533.0,543.0,235.0,57.0,17.0,,65495.0,20.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.78833333,-122.3583333,526.0,538.0,310.0,91.0,16.0,,96.0,21.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.765,-122.3583333,532.0,512.0,261.0,57.0,65521.0,,65529.0,22.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.69833333,-122.3383333,555.0,609.0,398.0,72.0,65514.0,,65525.0,24.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.635,-122.3133333,488.0,616.0,429.0,90.0,5.0,,65487.0,26.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.60166667,-122.27,532.0,613.0,402.0,76.0,12.0,,23.0,28.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.58,-122.245,605.0,592.0,438.0,124.0,48.0,,25.0,29.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.555,-122.19,478.0,587.0,406.0,80.0,47.0,,59.0,30.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.52833333,-122.1583333,475.0,616.0,430.0,117.0,13.0,,59.0,31.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.51833333,-122.1333333,542.0,652.0,435.0,83.0,14.0,,24.0,32.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.50833333,-122.1216667,548.0,655.0,491.0,163.0,15.0,,25.0,33.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.495,-122.0933333,553.0,720.0,575.0,166.0,16.0,,25.0,34.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.47166667,-122.065,553.0,720.0,468.0,127.0,16.0,,25.0,36.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.06166667,-121.8,722.0,900.0,808.0,310.0,92.0,,101.0,649.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,38.02833333,-122.37,496.0,515.0,316.0,34.0,45.0,,23.0,13.0
1.0,0.0,2002-11-04 18:33:56,LE70440342002308EDC00,37.88166667,-122.4266667,446.0,511.0,234.0,56.0,17.0,,26.0,17.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.975,-122.4366667,550.0,608.0,386.0,198.0,151.0,,58.0,15.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.915,-122.4466667,637.0,673.0,446.0,248.0,124.0,,65.0,16.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.84666667,-122.4216667,659.0,629.0,375.0,197.0,83.0,,64.0,18.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.82,-122.3933333,681.0,654.0,365.0,234.0,120.0,,104.0,20.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.78833333,-122.3583333,843.0,792.0,578.0,363.0,195.0,,225.0,21.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.765,-122.3583333,768.0,704.0,442.0,336.0,162.0,,146.0,22.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.72833333,-122.3366667,792.0,808.0,498.0,329.0,161.0,,185.0,23.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.69833333,-122.3383333,721.0,696.0,433.0,238.0,161.0,,104.0,24.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.67,-122.325,650.0,734.0,434.0,146.0,121.0,,145.0,25.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.635,-122.3133333,618.0,698.0,436.0,194.0,122.0,,104.0,26.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.61833333,-122.2916667,667.0,708.0,477.0,202.0,124.0,,65.0,27.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.60166667,-122.27,619.0,723.0,460.0,260.0,166.0,,67.0,28.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.58,-122.245,658.0,689.0,588.0,262.0,128.0,,148.0,29.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.555,-122.19,588.0,726.0,494.0,217.0,166.0,,107.0,30.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.52833333,-122.1583333,534.0,591.0,471.0,225.0,168.0,,108.0,31.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.51833333,-122.1333333,710.0,775.0,660.0,318.0,131.0,,149.0,32.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.50833333,-122.1216667,645.0,741.0,540.0,275.0,131.0,,69.0,33.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.495,-122.0933333,685.0,745.0,543.0,322.0,170.0,,149.0,34.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.48,-122.08,690.0,784.0,577.0,281.0,171.0,,150.0,35.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.47166667,-122.065,593.0,714.0,547.0,282.0,133.0,,70.0,36.0
1.0,0.0,2002-11-20 18:34:11,LE70440342002324EDC00,37.88166667,-122.4266667,671.0,637.0,414.0,248.0,85.0,,146.0,17.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.06333333,-121.855,745.0,1168.0,1395.0,795.0,65531.0,,87.0,2.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.05,-121.8783333,637.0,1089.0,1327.0,701.0,37.0,,42.0,3.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.04833333,-121.935,661.0,1084.0,1293.0,649.0,35.0,,65533.0,4.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.06,-121.98,686.0,1039.0,1328.0,595.0,65525.0,,65487.0,5.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.065,-122.035,611.0,958.0,1050.0,452.0,65526.0,,65532.0,6.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.04833333,-122.0966667,500.0,795.0,773.0,212.0,33.0,,65488.0,7.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.03,-122.1516667,605.0,707.0,700.0,158.0,65525.0,,39.0,8.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.05,-122.1733333,532.0,708.0,631.0,158.0,65525.0,,65531.0,9.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.06,-122.2083333,509.0,676.0,568.0,163.0,65527.0,,40.0,10.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.06166667,-122.2633333,423.0,671.0,633.0,109.0,32.0,,39.0,11.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.05166667,-122.3116667,492.0,667.0,456.0,109.0,65526.0,,65487.0,12.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.105,-121.72,743.0,1208.0,1497.0,985.0,79.0,,87.0,653.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.00666667,-122.405,491.0,584.0,421.0,110.0,65526.0,,65531.0,14.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.975,-122.4366667,493.0,585.0,491.0,109.0,32.0,,39.0,15.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.915,-122.4466667,535.0,628.0,388.0,62.0,65526.0,,39.0,16.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.14833333,-121.6883333,740.0,1126.0,1293.0,794.0,36.0,,42.0,657.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.84666667,-122.4216667,453.0,543.0,316.0,61.0,65526.0,,39.0,18.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.82,-122.3933333,491.0,543.0,316.0,61.0,65526.0,,39.0,20.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.78833333,-122.3583333,605.0,667.0,421.0,62.0,65526.0,,39.0,21.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.765,-122.3583333,530.0,585.0,316.0,62.0,65526.0,,65531.0,22.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.72833333,-122.3366667,491.0,542.0,316.0,61.0,32.0,,39.0,23.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.69833333,-122.3383333,453.0,584.0,351.0,12.0,65526.0,,65487.0,24.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.67,-122.325,452.0,501.0,246.0,12.0,65526.0,,39.0,25.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.635,-122.3133333,452.0,542.0,281.0,61.0,65526.0,,65487.0,26.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.61833333,-122.2916667,453.0,501.0,316.0,61.0,32.0,,65531.0,27.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.60166667,-122.27,491.0,584.0,316.0,61.0,32.0,,39.0,28.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.58,-122.245,491.0,542.0,315.0,61.0,65526.0,,39.0,29.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.555,-122.19,451.0,500.0,315.0,60.0,65526.0,,65531.0,30.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.52833333,-122.1583333,374.0,583.0,386.0,61.0,32.0,,39.0,31.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.51833333,-122.1333333,453.0,543.0,421.0,61.0,65484.0,,39.0,32.0
2.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.50833333,-122.1216667,453.0,584.0,456.0,109.0,32.0,,65442.0,33.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.495,-122.0933333,606.0,708.0,632.0,208.0,65526.0,,65531.0,34.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.48,-122.08,533.0,709.0,702.0,160.0,32.0,,65488.0,35.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.47166667,-122.065,650.0,753.0,669.0,211.0,65527.0,,65488.0,36.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.06166667,-121.8,781.0,1168.0,1463.0,842.0,79.0,,42.0,649.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,38.02833333,-122.37,458.0,588.0,424.0,112.0,32.0,,65532.0,13.0
1.0,0.0,2002-12-22 18:34:24,LE70440342002356EDC00,37.88166667,-122.4266667,571.0,586.0,352.0,110.0,75.0,,65487.0,17.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,38.05166667,-122.3116667,760.0,938.0,964.0,279.0,7.0,,120.0,12.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,38.00666667,-122.405,549.0,788.0,544.0,146.0,65507.0,,29.0,14.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.975,-122.4366667,637.0,834.0,871.0,301.0,65507.0,,30.0,15.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.915,-122.4466667,533.0,717.0,520.0,157.0,16.0,,31.0,16.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.84666667,-122.4216667,635.0,665.0,404.0,149.0,65508.0,,65521.0,18.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.82,-122.3933333,551.0,621.0,366.0,147.0,57.0,,76.0,20.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.78833333,-122.3583333,510.0,620.0,437.0,96.0,14.0,,30.0,21.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.765,-122.3583333,592.0,622.0,294.0,97.0,58.0,,169.0,22.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.72833333,-122.3366667,543.0,643.0,423.0,115.0,62.0,,32.0,23.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.69833333,-122.3383333,525.0,494.0,296.0,128.0,23.0,,65526.0,24.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.67,-122.325,525.0,576.0,365.0,78.0,23.0,,34.0,25.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.635,-122.3133333,486.0,494.0,261.0,128.0,23.0,,65526.0,26.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.61833333,-122.2916667,486.0,576.0,331.0,128.0,66.0,,65526.0,27.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.60166667,-122.27,524.0,533.0,295.0,27.0,23.0,,34.0,28.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.58,-122.245,525.0,494.0,296.0,78.0,65517.0,,34.0,29.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.555,-122.19,485.0,575.0,436.0,128.0,23.0,,65481.0,30.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.52833333,-122.1583333,556.0,652.0,431.0,72.0,21.0,,33.0,31.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.51833333,-122.1333333,513.0,690.0,394.0,121.0,64.0,,33.0,32.0
2.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.50833333,-122.1216667,551.0,689.0,533.0,120.0,64.0,,65525.0,33.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.495,-122.0933333,590.0,731.0,499.0,171.0,64.0,,79.0,34.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.48,-122.08,589.0,730.0,639.0,170.0,65514.0,,33.0,35.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.47166667,-122.065,628.0,771.0,673.0,270.0,20.0,,79.0,36.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,38.02833333,-122.37,546.0,659.0,542.0,40.0,13.0,,65520.0,13.0
1.0,0.0,2003-01-07 18:34:22,LE70440342003007EDC00,37.88166667,-122.4266667,602.0,754.0,587.0,152.0,65509.0,,30.0,17.0
1.0,0.0,2003-02-08 18:34:43,LE70440342003039EDC00,38.06333333,-121.855,501.0,811.0,734.0,155.0,24.0,,30.0,2.0
1.0,0.0,2003-02-08 18:34:43,LE70440342003039EDC00,38.05,-121.8783333,599.0,814.0,737.0,121.0,60.0,,65532.0,3.0
